,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand
1469,41__PF-06854313____,SCRN_233,00119131-1830,RKB-03613550,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:37][c:28]([O:29][CH2:30][c:31]2[cH:36][cH:35][cH:34][cH:33][cH:32]2)[c:6]([CH2:7][N:8]3[C:26](=[O:27])[c:25]([c:11]4[CH2:10][CH2:9]3)[c:23]([Cl:24])[c:15]([C:16]([C@H:18]5[CH2:22][O:21][CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:37][c:28]([O:29][CH2:30][c:31]2[cH:36][cH:35][cH:34][cH:33][cH:32]2)[c:6]([CH2:7][N:8]3[C:26](=[O:27])[c:25]([c:11]4[CH2:10][CH2:9]3)[c:23]([Cl:24])[c:15]([C:16]([C@H:18]5[CH2:22][O:21][CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06854313,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(=O)[C@@H]4CCOC4)c(Cl)c3C2=O)c(OCc5ccccc5)n1,41,,183490.1796875,-26.6693896212004,MeOH,80.0,18.0,0.25,,,,,[Rh(cod)2]BF4,0.5,,,,,WalphosSL-W002-1,1.0,PF-06854313,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C([C@@H]1CCOC1)=O,,,,,,,,,,,,,Hydrogenation,[Rh(cod)2]BF4,WalphosSL-W002-1
1470,41__PF-06854155____,SCRN_241,00119131-1918,RKB-03620665,HYDROGENATION,Metal Mediated,[CH3:1][C:2]1([O:7][C@@H:6]2[C@@H:5]([C@@H:10]([C:11]([c:13]3[cH:20][c:18]([F:19])[c:16]([F:17])[cH:15][cH:14]3)=[O:12])[O:9][C@H:8]2[n:21]4[c:31]([c:25]5[c:23]([F:24])[cH:22]4)[n:30][cH:29][n:28][c:26]5[Cl:27])[O:4]1)[CH3:3]>>[CH3:1][C:2]1([O:7][C@H:6]([C@@H:5]2[O:4]1)[C@H:8]([n:21]3[c:31]([c:25]4[c:23]([F:24])[cH:22]3)[n:30][cH:29][n:28][c:26]4[Cl:27])[O:9][C@@H:10]2[C@@H:11]([c:13]5[cH:20][c:18]([F:19])[c:16]([F:17])[cH:15][cH:14]5)[OH:12])[CH3:3],PF-06843792,CC1(C)O[C@@H]2[C@H](O[C@H]([C@@H]2O1)n3cc(F)c4c(Cl)ncnc34)[C@H](O)c5ccc(F)c(F)c5,41,225.0,1751937.234375,80.8191633720325,EtOH,40.0,18.0,0.25,,,,,,0.125,,,,,C1-358,1.0,PF-06854155,O1[C@H]([C@H]2[C@@H]([C@H]1C(=O)c1cc(c(cc1)F)F)OC(O2)(C)C)n1cc(c2c1ncnc2Cl)F,,,,,,,,MFCD00003297,HCOOH,215.238659946635,MFCD00009051,Et3N,Hydrogenation,C1-358,
1472,41__PF-06811790____,SCRN_260,00707420-0253,RKB-03557715,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([C:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([CH:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)[OH:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06828995,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(O)C4CCN(CC4)C(=O)OC(C)(C)C)c(Cl)c3C2=O)c(OCc5ccccc5)n1,41,,563696.515625,28.3722898655268,MeOH,80.0,18.0,0.0625,,,,,[Rh(cod)2]BF4,0.125,,,,,Walphos SL-W022-2,1.0,PF-06811790,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C(=O)C1CCN(CC1)C(=O)OC(C)(C)C,,,,,,,,,,,,,Hydrogenation,[Rh(cod)2]BF4,Walphos SL-W022-2
1473,41__PF-06787735____,SCRN_393,00707420-0293,RKB-03608610,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([c:4]1[c:11]([I:12])[cH:10][cH:9][c:7]([F:8])[c:5]1[Cl:6])=[O:3]>>[CH3:1][C@@H:2]([c:4]1[c:5]([Cl:6])[c:7]([F:8])[cH:9][cH:10][c:11]1[I:12])[OH:3],PF-06765173,C[C@H](O)c1c(I)ccc(F)c1Cl,41,210.0,177619.8984375,23.2915776477922,IPA,75.0,18.0,0.03,MFCD08064027,[Ru]1(I[Ru](I1)I)I.C1(CCC(CC1)C)C(C)C.C1(CCC(CC1)C)C(C)C,,,[RuI2(C10H14)]2,0.03,,,,,Naud SL-N011-2,1.0,PF-06787735,c1cc(c(c(c1I)C(C)=O)Cl)F,,,,,,,2.0,MFCD00036295,K3PO4,,,,Hydrogenation,[Ru]1(I[Ru](I1)I)I.C1(CCC(CC1)C)C(C)C.C1(CCC(CC1)C)C(C)C,
1474,41__PF-06760252____,SCRN_258,00707420-0240,RKB-03539046,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,41,,507799.453125,-56.8761905113562,IPA,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
1475,41__PF-06760252____,SCRN_258,00707420-0240,RKB-03539047,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,41,,1093002.2,-5.9,IPA,80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
1476,41__PF-06760252____,SCRN_258,00707420-0240,RKB-03539048,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,41,,45845.3291015625,-39.8200219628597,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
1477,41__MFCD22370994____,SCRN_54,00119131-2631,RKB-03977042,HYDROGENATION,Metal Mediated,[CH2:1]=[C:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2>>[CH3:1][CH:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2,PF-07087036,CC1CNC(=O)c2ccccc12,41,230.0,3570990.625,-11.7174453517363,DCE/Propylene Carbonate 2:1,20.0,18.0,0.125,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD03426992,P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C1CCCC1.P(c1cc(cc(c1)C)C)(c1cc(cc(c1)C)C)[C@@H](C1CCCC1)C.[Fe],[Ir(COD)Cl]2,0.25,MFCD03426992,P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C1CCCC1.P(c1cc(cc(c1)C)C)(c1cc(cc(c1)C)C)[C@@H](C1CCCC1)C.[Fe],,,SL-J008-1,1.0,MFCD22370994,c12c(C(NCC1=C)=O)cccc2,,,,,,,,,,0.02,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C1CCCC1.P(c1cc(cc(c1)C)C)(c1cc(cc(c1)C)C)[C@@H](C1CCCC1)C.[Fe]
1480,40__PF-07212422____,SCRN_208,00119131-2913,RKB-04060025,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([CH2:7][CH:6]=[C:5]([O:8][Si:9]([C:12]([CH3:15])([CH3:14])[CH3:13])([CH3:11])[CH3:10])[CH2:4]1)=[CH:3]1>>[CH3:1][C@H:2]1[CH2:7][CH:6]=[C:5]([O:8][Si:9]([C:12]([CH3:15])([CH3:14])[CH3:13])([CH3:11])[CH3:10])[CH2:4][CH2:3]1,PF-07222543,C[C@@H]1CCC(=CC1)O[Si](C)(C)C(C)(C)C,40,,2013801.125,40.1022683940589,"±,±,±-Trifluorotoluene",25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,[Ir(COD)Cl]2,0.125,MFCD08561163,C1CCCC1.[Fe].C[C@@H](C1CCCC1P(c1cccc2c1cccc2)c1cccc2c1cccc2)P(c1cc(cc(c1)C)C)c1cc(cc(c1)C)C,,,Josiphos SL-J404-2,1.0,PF-07212422,C1C=C(CC=C1O[Si](C)(C)C(C)(C)C)C,,,,,,,,,,0.1,MFCD00036295,1M K3PO4(aq.),Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],C1CCCC1.[Fe].C[C@@H](C1CCCC1P(c1cccc2c1cccc2)c1cccc2c1cccc2)P(c1cc(cc(c1)C)C)c1cc(cc(c1)C)C
1482,40__PF-06861930__MFCD00070838__,SCRN_275,00119131-1947,RKB-03634942,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,40,225.0,17678041.0,8.66943910810028,MeOH,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-361,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,100.0,MFCD00070838,,,,,,,None,,,,Hydrogenation,C1-361,
1492,4__PF-07098009____,SCRN_42,00119131-2799,RKB-04020085,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([C:5](=[O:6])[CH2:4]1)=[C:3]1[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2>>[CH3:1][CH:2]1[C:5](=[O:6])[CH2:4][CH:3]1[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2,PF-07200687,CC1C(CC1=O)c2ccccc2,4,230.0,15977.3798828125,-75.9284686963142,DCE,20.0,18.0,0.125,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,[Ir(COD)Cl]2,0.25,MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,,,(R)-DTBM-SEGPHOS,1.0,PF-07098009,C1C(C(=C1c1ccccc1)C)=O,,,,,,,,,,0.02,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2
1568,4__PF-06874075____,SCRN_149,00119131-2100,RKB-03670470,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]([C:8]([CH2:12][CH2:11][CH2:10]2)=[N:9]2)[cH:6][n:4]([CH3:5])[n:3]1>>[CH3:1][c:2]1[c:7]([CH:8]2[NH:9][CH2:10][CH2:11][CH2:12]2)[cH:6][n:4]([CH3:5])[n:3]1,PF-06875621,Cc1nn(C)cc1C2CCCN2,4,,18332.6,0,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,"(Ra,S)-DTB-Bn-SIPHOX",1.0,PF-06874075,n1(nc(c(c1)C=1CCCN1)C)C,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,Ir-93,"(Ra,S)-DTB-Bn-SIPHOX"
1569,4__PF-06874075____,SCRN_149,00119131-2100,RKB-03670471,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]([C:8]([CH2:12][CH2:11][CH2:10]2)=[N:9]2)[cH:6][n:4]([CH3:5])[n:3]1>>[CH3:1][c:2]1[c:7]([CH:8]2[NH:9][CH2:10][CH2:11][CH2:12]2)[cH:6][n:4]([CH3:5])[n:3]1,PF-06875621,Cc1nn(C)cc1C2CCCN2,4,,73620.4,0,DCM,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,"(Ra,S)-Ph-Bn-SIPHOX",1.0,PF-06874075,n1(nc(c(c1)C=1CCCN1)C)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,Ir-93,"(Ra,S)-Ph-Bn-SIPHOX"
1570,4__PF-06874075____,SCRN_149,00119131-2100,RKB-03670472,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]([C:8]([CH2:12][CH2:11][CH2:10]2)=[N:9]2)[cH:6][n:4]([CH3:5])[n:3]1>>[CH3:1][c:2]1[c:7]([CH:8]2[NH:9][CH2:10][CH2:11][CH2:12]2)[cH:6][n:4]([CH3:5])[n:3]1,PF-06875621,Cc1nn(C)cc1C2CCCN2,4,,30040.6,0,DCM,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,Taniaphos SL-T002-1,1.0,PF-06874075,n1(nc(c(c1)C=1CCCN1)C)C,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,Ir-93,Taniaphos SL-T002-1
1571,4__PF-06874075____,SCRN_149,00119131-2100,RKB-03670473,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]([C:8]([CH2:12][CH2:11][CH2:10]2)=[N:9]2)[cH:6][n:4]([CH3:5])[n:3]1>>[CH3:1][c:2]1[c:7]([CH:8]2[NH:9][CH2:10][CH2:11][CH2:12]2)[cH:6][n:4]([CH3:5])[n:3]1,PF-06875621,Cc1nn(C)cc1C2CCCN2,4,,26326.2,0,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,(S)-Phanephos,1.0,PF-06874075,n1(nc(c(c1)C=1CCCN1)C)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,Ir-93,(S)-Phanephos
1574,4__PF-06861930__MFCD00070838__,SCRN_275,00119131-1947,RKB-03634993,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,4,225.0,1563796.53125,-49.2824803834274,DCM,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-368,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,100.0,MFCD00070838,,,,,,,None,,,,Hydrogenation,C1-368,
1575,4__PF-06861930____,SCRN_186,00119131-1950,RKB-03635813,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,4,225.0,407786.25390625,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD09265089,P1(C2CCCC2)[C@H](CC[C@@H]1C)C.P1(C2CCCC2)[C@H](CC[C@@H]1C)C.[Fe],Ir-93,0.125,MFCD09265089,P1(C2CCCC2)[C@H](CC[C@@H]1C)C.P1(C2CCCC2)[C@H](CC[C@@H]1C)C.[Fe],,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],P1(C2CCCC2)[C@H](CC[C@@H]1C)C.P1(C2CCCC2)[C@H](CC[C@@H]1C)C.[Fe]
1578,4__PF-06854155____,SCRN_318,00119131-1908,RKB-03619939,HYDROGENATION,Metal Mediated,[CH3:1][C:2]1([O:7][C@@H:6]2[C@@H:5]([C@@H:10]([C:11]([c:13]3[cH:20][c:18]([F:19])[c:16]([F:17])[cH:15][cH:14]3)=[O:12])[O:9][C@H:8]2[n:21]4[c:31]([c:25]5[c:23]([F:24])[cH:22]4)[n:30][cH:29][n:28][c:26]5[Cl:27])[O:4]1)[CH3:3]>>[CH3:1][C:2]1([O:7][C@H:6]([C@@H:5]2[O:4]1)[C@H:8]([n:21]3[c:31]([c:25]4[c:23]([F:24])[cH:22]3)[n:30][cH:29][n:28][c:26]4[Cl:27])[O:9][C@@H:10]2[C@@H:11]([c:13]5[cH:20][c:18]([F:19])[c:16]([F:17])[cH:15][cH:14]5)[OH:12])[CH3:3],PF-06843792,CC1(C)O[C@@H]2[C@H](O[C@H]([C@@H]2O1)n3cc(F)c4c(Cl)ncnc34)[C@H](O)c5ccc(F)c(F)c5,4,225.0,54608.26953125,-9.1227311683062,MeOH,50.0,18.0,0.25,,,,,,0.125,,,,,Ru-721,1.0,PF-06854155,O1[C@H]([C@H]2[C@@H]([C@H]1C(=O)c1cc(c(cc1)F)F)OC(O2)(C)C)n1cc(c2c1ncnc2Cl)F,,,,,,,,,None,,,,Hydrogenation,Ru-721,
1579,4__PF-06835909____,SCRN_236,00119131-1848,RKB-03614371,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,4,,6857.67797851563,-27.467028164606,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD00142335,P1(c2c(P3[C@@H](CC[C@H]3CC)CC)cccc2)[C@@H](CC[C@H]1CC)CC,Rh(COD)2+BF4-,0.25,MFCD00142335,P1(c2c(P3[C@@H](CC[C@H]3CC)CC)cccc2)[C@@H](CC[C@H]1CC)CC,,,"(R,R)-Et-DUPHOS",1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,P1(c2c(P3[C@@H](CC[C@H]3CC)CC)cccc2)[C@@H](CC[C@H]1CC)CC
1580,4__PF-06835909____,SCRN_236,00119131-1848,RKB-03614372,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,4,,1105.71160888672,0.494552350717527,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD02684551,c1(P(c2ccccc2)c2ccccc2)c(c2c(cc1)cccc2)C(N[C@H]1[C@H](NC(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)=O)CCCC1)=O,Rh(COD)2+BF4-,0.25,MFCD02684551,c1(P(c2ccccc2)c2ccccc2)c(c2c(cc1)cccc2)C(N[C@H]1[C@H](NC(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)=O)CCCC1)=O,,,"(R,R)-DACH-naphthyl Trost ligand",1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,c1(P(c2ccccc2)c2ccccc2)c(c2c(cc1)cccc2)C(N[C@H]1[C@H](NC(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)=O)CCCC1)=O
1581,4__PF-06835909____,SCRN_236,00119131-1848,RKB-03614377,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,4,,4214.92065429688,4.56399805031372,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,,,Rh(COD)2+BF4-,0.25,MFCD08561163,C1CCCC1.[Fe].C[C@@H](C1CCCC1P(c1cccc2c1cccc2)c1cccc2c1cccc2)P(c1cc(cc(c1)C)C)c1cc(cc(c1)C)C,,,Josiphos SL-J404-2,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,C1CCCC1.[Fe].C[C@@H](C1CCCC1P(c1cccc2c1cccc2)c1cccc2c1cccc2)P(c1cc(cc(c1)C)C)c1cc(cc(c1)C)C
