,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand
319,15__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810256,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,15,280.0,387065.3984375,54.849268345742,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00052271,c1(ccccn1)C(N)=N.Cl,CuI,0.25,MFCD00052271,c1(ccccn1)C(N)=N.Cl,,,2AMIDINOPy.HCl,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(ccccn1)C(N)=N.Cl
320,15__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810257,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,15,280.0,417969.3984375,61.6541193029551,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00011678,c12c3c(ccc1cccn2)cccn3,CuI,0.25,MFCD00011678,c12c3c(ccc1cccn2)cccn3,,,Phen,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c3c(ccc1cccn2)cccn3
321,15__MFCD18418033__MFCD00042095__,SCRN_166,00119131-2534,RKB-03931935,ULLMANN,Metal Mediated,OB([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][n:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)O.[CH3:13][CH2:14][O:15][C:16]([CH:18](Br)[F:19])=[O:17]>>[CH3:13][CH2:14][O:15][C:16]([CH:18]([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][n:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)[F:19])=[O:17],PF-07062729,CCOC(=O)C(F)c1ccc(cc1)c2cccnc2,15,225.0,36316852.0,,Dioxane,100.0,18.0,0.05,,,PF-04271856,c1(C(=NC#N)N)ccccn1,,0.25,PF-04271856,c1(C(=NC#N)N)ccccn1,,,2-AmindinoCyPy.HCl,1.0,MFCD18418033,OB(O)c1ccc(c2cccnc2)cc1,1.0,MFCD00042095,C(OCC)(C(F)Br)=O,,,,,MFCD00010957,Cs2CO3,,,,Cu coupling,OB(O)c1ccc(-c2cccnc2)cc1,CCOC(=O)C(F)Br,CCOC(=O)C(F)Br,OB(O)c1ccc(-c2cccnc2)cc1,[Cu]I,c1(C(=NC#N)N)ccccn1
322,15__MFCD00093311__MFCD00042095__,SCRN_166,00119131-2534,RKB-03931934,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([CH:6](Br)[F:7])=[O:5].OB([c:8]1[cH:13][cH:12][c:11]([c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[cH:10][cH:9]1)O>>[CH3:1][CH2:2][O:3][C:4]([CH:6]([c:8]1[cH:13][cH:12][c:11]([c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[cH:10][cH:9]1)[F:7])=[O:5],PF-07062728,CCOC(=O)C(F)c1ccc(cc1)c2ccccc2,15,225.0,15979623.0,,Dioxane,100.0,18.0,0.05,,,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,,0.25,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,,,Bathophenanthroline,1.0,MFCD00093311,c1(c2ccccc2)ccc(cc1)B(O)O,1.0,MFCD00042095,C(OCC)(C(F)Br)=O,,,,,MFCD00010957,Cs2CO3,,,,Cu coupling,OB(O)c1ccc(-c2ccccc2)cc1,CCOC(=O)C(F)Br,CCOC(=O)C(F)Br,OB(O)c1ccc(-c2ccccc2)cc1,[Cu]I,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2
323,14__PF-05015504__AXL028150__,SCRN_450,00119131-1016,RKB-03546072,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][c:4]1[c:9](I)[cH:8][cH:7][cH:6][cH:5]1.[CH3:10][C:11]([O:14][C:15]([N:17]1[CH2:23][C@H:21]([OH:22])[CH2:20][CH2:19][CH2:18]1)=[O:16])([CH3:13])[CH3:12]>>[CH3:1][CH2:2][O:3][c:4]1[c:9]([O:22][C@H:21]2[CH2:23][N:17]([C:15]([O:14][C:11]([CH3:13])([CH3:12])[CH3:10])=[O:16])[CH2:18][CH2:19][CH2:20]2)[cH:8][cH:7][cH:6][cH:5]1,PF-06459732,CCOc1ccccc1O[C@@H]2CCCN(C2)C(=O)OC(C)(C)C,14,280.0,292727.6,3.1,Dioxane,100.0,18.0,0.1,MFCD00010978,[Cu]I,,,CuI,0.2,MFCD00192096,c12c3c(ccc1cccn2)cccn3.[Cu+2].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-],,,Phen(NO2)2Cu,1.0,PF-05015504,c1ccc(c(c1)OCC)I,2.0,AXL028150,N1(C(OC(C)(C)C)=O)C[C@@H](CCC1)O,,,,2.0,MFCD00064808,KOtPn,,,,Cu coupling,CCOc1ccccc1I,CC(C)(C)OC(=O)N1CCC[C@@H](O)C1,CCOc1ccccc1I,CC(C)(C)OC(=O)N1CCC[C@@H](O)C1,[Cu]I,c12c3c(ccc1cccn2)cccn3.[Cu+2].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-]
324,14__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810258,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,14,280.0,193860.765625,100.0,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00006740,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,CuI,0.25,MFCD00006740,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,,,"2,22-Biquinoline",1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2
325,14__MFCD18418033__MFCD00042095__,SCRN_166,00119131-2534,RKB-03931936,ULLMANN,Metal Mediated,OB([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][n:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)O.[CH3:13][CH2:14][O:15][C:16]([CH:18](Br)[F:19])=[O:17]>>[CH3:13][CH2:14][O:15][C:16]([CH:18]([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][n:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)[F:19])=[O:17],PF-07062729,CCOC(=O)C(F)c1ccc(cc1)c2cccnc2,14,225.0,32455506.0,,Dioxane,100.0,18.0,0.05,,,,,,0.25,MFCD09743888,c1cccc(n1)C1=NCCN1,,,Py-Im,1.0,MFCD18418033,OB(O)c1ccc(c2cccnc2)cc1,1.0,MFCD00042095,C(OCC)(C(F)Br)=O,,,,,MFCD00010957,Cs2CO3,,,,Cu coupling,OB(O)c1ccc(-c2cccnc2)cc1,CCOC(=O)C(F)Br,CCOC(=O)C(F)Br,OB(O)c1ccc(-c2cccnc2)cc1,[Cu]I,c1cccc(n1)C1=NCCN1
326,14__MFCD18418033__MFCD00042095__,SCRN_166,00119131-2534,RKB-03931937,ULLMANN,Metal Mediated,OB([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][n:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)O.[CH3:13][CH2:14][O:15][C:16]([CH:18](Br)[F:19])=[O:17]>>[CH3:13][CH2:14][O:15][C:16]([CH:18]([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][n:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)[F:19])=[O:17],PF-07062729,CCOC(=O)C(F)c1ccc(cc1)c2cccnc2,14,225.0,32358996.0,,Dioxane,100.0,18.0,0.05,,,MFCD00233882,c12c3c(ccc1c(ccn2)Cl)c(ccn3)Cl,,0.25,MFCD00233882,c12c3c(ccc1c(ccn2)Cl)c(ccn3)Cl,,,DichloroPhen,1.0,MFCD18418033,OB(O)c1ccc(c2cccnc2)cc1,1.0,MFCD00042095,C(OCC)(C(F)Br)=O,,,,,MFCD00010957,Cs2CO3,,,,Cu coupling,OB(O)c1ccc(-c2cccnc2)cc1,CCOC(=O)C(F)Br,CCOC(=O)C(F)Br,OB(O)c1ccc(-c2cccnc2)cc1,[Cu]I,c12c3c(ccc1c(ccn2)Cl)c(ccn3)Cl
327,14__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960815,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,14,280.0,39838.89453125,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-04271856,c1(C(=NC#N)N)ccccn1,CuI,0.25,PF-04271856,c1(C(=NC#N)N)ccccn1,,,2-AmindinoCyPy.HCl,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(C(=NC#N)N)ccccn1
328,13__PF-06986140__MFCD00005234__,SCRN_192,00119131-2510,RKB-03816344,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][c:4]1[c:10](I)[cH:9][c:8]([C:11]#[N:12])[c:6]([Cl:7])[cH:5]1.[cH:13]1[cH:17][nH:16][n:15][cH:14]1>>[CH3:1][CH2:2][O:3][c:4]1[c:10]([n:16]2[n:15][cH:14][cH:13][cH:17]2)[cH:9][c:8]([C:11]#[N:12])[c:6]([Cl:7])[cH:5]1,PF-06938165,CCOc1cc(Cl)c(cc1n2cccn2)C#N,13,280.0,1462153.3,,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,CuI,0.125,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,,,Bathophenanthroline,1.0,PF-06986140,c1c(c(cc(c1Cl)C#N)I)OCC,3.0,MFCD00005234,c1cn[nH]c1,,,,,MFCD00011382,K2CO3,,,,Cu coupling,CCOc1cc(Cl)c(C#N)cc1I,c1cn[nH]c1,CCOc1cc(Cl)c(C#N)cc1I,c1cn[nH]c1,[Cu]I,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2
329,13__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810259,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,13,280.0,330696.2421875,22.7667412591318,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00754728,c12c([nH]c([nH]1)=O)cc(cc2)C,CuI,0.25,MFCD00754728,c12c([nH]c([nH]1)=O)cc(cc2)C,,,"5-methyl-1,3-dihydro-benzimidazol-2-one",1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c([nH]c([nH]1)=O)cc(cc2)C
330,12__PF-06986140__MFCD00005234__,SCRN_192,00119131-2510,RKB-03816345,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][c:4]1[c:10](I)[cH:9][c:8]([C:11]#[N:12])[c:6]([Cl:7])[cH:5]1.[cH:13]1[cH:17][nH:16][n:15][cH:14]1>>[CH3:1][CH2:2][O:3][c:4]1[c:10]([n:16]2[n:15][cH:14][cH:13][cH:17]2)[cH:9][c:8]([C:11]#[N:12])[c:6]([Cl:7])[cH:5]1,PF-06938165,CCOc1cc(Cl)c(cc1n2cccn2)C#N,12,280.0,1552911.5,,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00011678,c12c3c(ccc1cccn2)cccn3,CuI,0.125,MFCD00011678,c12c3c(ccc1cccn2)cccn3,,,Phen,1.0,PF-06986140,c1c(c(cc(c1Cl)C#N)I)OCC,3.0,MFCD00005234,c1cn[nH]c1,,,,,MFCD00011382,K2CO3,,,,Cu coupling,CCOc1cc(Cl)c(C#N)cc1I,c1cn[nH]c1,CCOc1cc(Cl)c(C#N)cc1I,c1cn[nH]c1,[Cu]I,c12c3c(ccc1cccn2)cccn3
331,12__PF-05015504__AXL028150__,SCRN_450,00119131-1016,RKB-03546073,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][c:4]1[c:9](I)[cH:8][cH:7][cH:6][cH:5]1.[CH3:10][C:11]([O:14][C:15]([N:17]1[CH2:23][C@H:21]([OH:22])[CH2:20][CH2:19][CH2:18]1)=[O:16])([CH3:13])[CH3:12]>>[CH3:1][CH2:2][O:3][c:4]1[c:9]([O:22][C@H:21]2[CH2:23][N:17]([C:15]([O:14][C:11]([CH3:13])([CH3:12])[CH3:10])=[O:16])[CH2:18][CH2:19][CH2:20]2)[cH:8][cH:7][cH:6][cH:5]1,PF-06459732,CCOc1ccccc1O[C@@H]2CCCN(C2)C(=O)OC(C)(C)C,12,280.0,266475.4,1.4,Dioxane,100.0,18.0,0.1,MFCD00010978,[Cu]I,MFCD00671527,N([C@H]1[C@H](NC)CCCC1)C,CuI,0.2,MFCD00671527,N([C@H]1[C@H](NC)CCCC1)C,,,DMCyHDiA,1.0,PF-05015504,c1ccc(c(c1)OCC)I,2.0,AXL028150,N1(C(OC(C)(C)C)=O)C[C@@H](CCC1)O,,,,2.0,MFCD00064808,KOtPn,,,,Cu coupling,CCOc1ccccc1I,CC(C)(C)OC(=O)N1CCC[C@@H](O)C1,CCOc1ccccc1I,CC(C)(C)OC(=O)N1CCC[C@@H](O)C1,[Cu]I,N([C@H]1[C@H](NC)CCCC1)C
332,12__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810260,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,12,280.0,276783.09375,49.4143146161722,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,CuI,0.25,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,,,Phen-5-amine,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c3c(c(cc1cccn2)N)cccn3
334,11__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810262,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,11,280.0,299642.8359375,23.5849566005445,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,CuI,0.25,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,,,DMPAO,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,N(C(C(=O)O)=O)c1c(cccc1C)C
335,11__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810263,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,11,280.0,537792.46875,26.0053788174214,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD11227164,c1cnc(cc1)C(N)=NC#N,CuI,0.25,MFCD11227164,c1cnc(cc1)C(N)=NC#N,,,CyanoGuanidine,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1cnc(cc1)C(N)=NC#N
336,11__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810264,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,11,280.0,270265.4609375,26.1531667114673,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,CuI,0.25,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,,,DMPAO-EtMe,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c(cccc1C)CC)NC(C(O)=O)=O
337,11__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810265,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,11,280.0,137372.58984375,57.1054974434691,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,CuI,0.25,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,,,Phen(CO2H)2,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O
338,11__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810266,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,11,280.0,289367.8671875,54.7791715276351,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00216696,c12c(ccc(n2)O)cccc1O,CuI,0.25,MFCD00216696,c12c(ccc(n2)O)cccc1O,,,"2,8-Quinolinediol",1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c(ccc(n2)O)cccc1O
339,11__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810267,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,11,280.0,95172.810546875,58.5478750526976,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD01863731,c1(c2cc(ccn2)C(C)(C)C)cc(ccn1)C(C)(C)C,CuI,0.25,MFCD01863731,c1(c2cc(ccn2)C(C)(C)C)cc(ccn1)C(C)(C)C,,,dtbbpy,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c2cc(ccn2)C(C)(C)C)cc(ccn1)C(C)(C)C
