,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand,Year
217,230,4__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810286,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,4,280.0,167482.87109375,32.1729006102886,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,CuI,0.25,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,,,"N,N-Diethylsalicylamide",1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(C(N(CC)CC)=O)c(cccc1)O,2016
218,231,4__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810287,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,4,280.0,87422.068359375,57.528409398737,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD09265173,C/1(=C(/C2=N[C@@H](c3ccc(C(C)(C)C)cc3)CO2)C#N)N[C@H](CO1)c1ccc(C(C)(C)C)cc1,CuI,0.25,MFCD09265173,C/1(=C(/C2=N[C@@H](c3ccc(C(C)(C)C)cc3)CO2)C#N)N[C@H](CO1)c1ccc(C(C)(C)C)cc1,,,BOX2,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C/1(=C(/C2=N[C@@H](c3ccc(C(C)(C)C)cc3)CO2)C#N)N[C@H](CO1)c1ccc(C(C)(C)C)cc1,2016
219,232,4__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810288,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,4,280.0,101176.58203125,51.7623446476718,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-04015490,c1(cc(c(c(c1)C(C)(C)C)NC(=O)C(N[C@H](C(=O)N[C@@H]1C(OC(C1)=O)O)C)=O)C(C)(C)C)C(C)(C)C,CuI,0.25,PF-04015490,c1(cc(c(c(c1)C(C)(C)C)NC(=O)C(N[C@H](C(=O)N[C@@H]1C(OC(C1)=O)O)C)=O)C(C)(C)C)C(C)(C)C,,,PF-04015490,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(cc(c(c(c1)C(C)(C)C)NC(=O)C(N[C@H](C(=O)N[C@@H]1C(OC(C1)=O)O)C)=O)C(C)(C)C)C(C)(C)C,2016
220,233,4__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810289,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,4,280.0,130603.98828125,50.7688572273632,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,PHA-00769587,c1c(ccc(c1C(O)=O)NC(=O)C(=O)NCc1ccccc1)C#N,CuI,0.25,PHA-00769587,c1c(ccc(c1C(O)=O)NC(=O)C(=O)NCc1ccccc1)C#N,,,PHA-00769587,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1c(ccc(c1C(O)=O)NC(=O)C(=O)NCc1ccccc1)C#N,2016
221,234,4__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810290,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,4,280.0,108538.744140625,49.3135308807589,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-050843200,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,CuI,0.25,PF-050843200,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,,,Click,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,2016
222,237,39__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662024,ULLMANN,Metal Mediated,[CH3:1][CH2:2][CH2:3][N:4]1[CH2:8][CH:6]([OH:7])[CH2:5]1.[CH3:9][O:10][c:11]1[cH:16][cH:15][c:14]([C:17]([CH:29]([c:30]2[cH:35][cH:34][c:33](I)[cH:32][cH:31]2)[O:28][c:27]([c:20]34)[cH:26][c:23]([O:24][CH3:25])[cH:22][cH:21]3)=[C:18]4[CH3:19])[cH:13][cH:12]1>>[CH3:1][CH2:2][CH2:3][N:4]1[CH2:8][CH:6]([O:7][c:33]2[cH:34][cH:35][c:30]([CH:29]3[C:17]([c:14]4[cH:15][cH:16][c:11]([O:10][CH3:9])[cH:12][cH:13]4)=[C:18]([CH3:19])[c:20]([c:27]5[O:28]3)[cH:21][cH:22][c:23]([O:24][CH3:25])[cH:26]5)[cH:31][cH:32]2)[CH2:5]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,39,310.0,44503568.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00224804,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,CuI,0.25,MFCD00224804,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,,,MFCD00224804,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,2015
223,238,39__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662025,ULLMANN,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:27][cH:26][c:25](I)[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1.[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([OH:34])[CH2:32]1>>[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([O:34][c:25]2[cH:26][cH:27][c:22]([CH:21]3[C:9]([c:6]4[cH:7][cH:8][c:3]([O:2][CH3:1])[cH:4][cH:5]4)=[C:10]([CH3:11])[c:12]([c:19]5[O:20]3)[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18]5)[cH:23][cH:24]2)[CH2:32]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,39,310.0,43063872.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,CuI,0.25,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,,,(+)-TsCYDN,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,2015
224,239,39__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662142,ULLMANN,Metal Mediated,[CH3:1][CH2:2][CH2:3][N:4]1[CH2:8][CH:6]([OH:7])[CH2:5]1.[CH3:9][O:10][c:11]1[cH:16][cH:15][c:14]([C:17]([CH:29]([c:30]2[cH:35][cH:34][c:33](I)[cH:32][cH:31]2)[O:28][c:27]([c:20]34)[cH:26][c:23]([O:24][CH3:25])[cH:22][cH:21]3)=[C:18]4[CH3:19])[cH:13][cH:12]1>>[CH3:1][CH2:2][CH2:3][N:4]1[CH2:8][CH:6]([O:7][c:33]2[cH:34][cH:35][c:30]([CH:29]3[C:17]([c:14]4[cH:15][cH:16][c:11]([O:10][CH3:9])[cH:12][cH:13]4)=[C:18]([CH3:19])[c:20]([c:27]5[O:28]3)[cH:21][cH:22][c:23]([O:24][CH3:25])[cH:26]5)[cH:31][cH:32]2)[CH2:5]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,39,310.0,47459876.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004974,c12c3c(c(c(cn3)C)C)ccc1c(c(cn2)C)C,CuI,0.25,MFCD00004974,c12c3c(c(c(cn3)C)C)ccc1c(c(cn2)C)C,,,"3,4,7,8-4Me-Phen",1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c12c3c(c(c(cn3)C)C)ccc1c(c(cn2)C)C,2015
225,240,39__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662143,ULLMANN,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:27][cH:26][c:25](I)[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1.[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([OH:34])[CH2:32]1>>[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([O:34][c:25]2[cH:26][cH:27][c:22]([CH:21]3[C:9]([c:6]4[cH:7][cH:8][c:3]([O:2][CH3:1])[cH:4][cH:5]4)=[C:10]([CH3:11])[c:12]([c:19]5[O:20]3)[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18]5)[cH:23][cH:24]2)[CH2:32]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,39,310.0,46125172.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,CuI,0.25,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,,,Phen(CO2H)2,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,2015
226,241,39__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662144,ULLMANN,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:27][cH:26][c:25](I)[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1.[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([OH:34])[CH2:32]1>>[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([O:34][c:25]2[cH:26][cH:27][c:22]([CH:21]3[C:9]([c:6]4[cH:7][cH:8][c:3]([O:2][CH3:1])[cH:4][cH:5]4)=[C:10]([CH3:11])[c:12]([c:19]5[O:20]3)[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18]5)[cH:23][cH:24]2)[CH2:32]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,39,310.0,46733820.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,CuI,0.25,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,,,Phen-5-amine,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c12c3c(c(cc1cccn2)N)cccn3,2015
227,242,38__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662026,ULLMANN,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:27][cH:26][c:25](I)[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1.[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([OH:34])[CH2:32]1>>[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([O:34][c:25]2[cH:26][cH:27][c:22]([CH:21]3[C:9]([c:6]4[cH:7][cH:8][c:3]([O:2][CH3:1])[cH:4][cH:5]4)=[C:10]([CH3:11])[c:12]([c:19]5[O:20]3)[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18]5)[cH:23][cH:24]2)[CH2:32]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,38,310.0,44584148.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,PNU-0043218,c1(c(c(c(c(c1C)C)NC(C(O)=O)=O)C)C)NC(C(O)=O)=O,CuI,0.25,PNU-0043218,c1(c(c(c(c(c1C)C)NC(C(O)=O)=O)C)C)NC(C(O)=O)=O,,,DMPAO-MeDimer,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c1(c(c(c(c(c1C)C)NC(C(O)=O)=O)C)C)NC(C(O)=O)=O,2015
228,243,37__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662027,ULLMANN,Metal Mediated,[CH3:1][CH2:2][CH2:3][N:4]1[CH2:8][CH:6]([OH:7])[CH2:5]1.[CH3:9][O:10][c:11]1[cH:16][cH:15][c:14]([C:17]([CH:29]([c:30]2[cH:35][cH:34][c:33](I)[cH:32][cH:31]2)[O:28][c:27]([c:20]34)[cH:26][c:23]([O:24][CH3:25])[cH:22][cH:21]3)=[C:18]4[CH3:19])[cH:13][cH:12]1>>[CH3:1][CH2:2][CH2:3][N:4]1[CH2:8][CH:6]([O:7][c:33]2[cH:34][cH:35][c:30]([CH:29]3[C:17]([c:14]4[cH:15][cH:16][c:11]([O:10][CH3:9])[cH:12][cH:13]4)=[C:18]([CH3:19])[c:20]([c:27]5[O:28]3)[cH:21][cH:22][c:23]([O:24][CH3:25])[cH:26]5)[cH:31][cH:32]2)[CH2:5]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,37,310.0,43453704.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00008848,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,CuI,0.25,MFCD00008848,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,,,TMHD,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,2015
229,244,37__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662028,ULLMANN,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:27][cH:26][c:25](I)[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1.[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([OH:34])[CH2:32]1>>[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([O:34][c:25]2[cH:26][cH:27][c:22]([CH:21]3[C:9]([c:6]4[cH:7][cH:8][c:3]([O:2][CH3:1])[cH:4][cH:5]4)=[C:10]([CH3:11])[c:12]([c:19]5[O:20]3)[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18]5)[cH:23][cH:24]2)[CH2:32]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,37,310.0,42365176.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,CuI,0.25,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,,,(R)-BINOL,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,2015
230,245,37__PF-06857050__MFCD18308893__,SCRN_73,00119131-2068,RKB-03662029,ULLMANN,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:27][cH:26][c:25](I)[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1.[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([OH:34])[CH2:32]1>>[CH3:28][CH2:29][CH2:30][N:31]1[CH2:35][CH:33]([O:34][c:25]2[cH:26][cH:27][c:22]([CH:21]3[C:9]([c:6]4[cH:7][cH:8][c:3]([O:2][CH3:1])[cH:4][cH:5]4)=[C:10]([CH3:11])[c:12]([c:19]5[O:20]3)[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18]5)[cH:23][cH:24]2)[CH2:32]1,PF-06881284,CCCN1CC(C1)Oc2ccc(cc2)C3Oc4cc(OC)ccc4C(=C3c5ccc(OC)cc5)C,37,310.0,49925760.0,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00002120,c1(c(cccc1)O)C=NO,CuI,0.25,MFCD00002120,c1(c(cccc1)O)C=NO,,,Salicylaldoxime,1.0,PF-06857050,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)I)c1ccc(cc1)OC)C)OC,,MFCD18308893,CCCN1CC(O)C1,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,COc1ccc(C2=C(C)c3ccc(OC)cc3O[C@@H]2c2ccc(I)cc2)cc1,CCCN1CC(O)C1,[Cu]I,c1(c(cccc1)O)C=NO,2015
231,246,37__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810238,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,37,280.0,2118296.625,14.138441305405,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00005219,c1(C(O)=O)ccc[nH]1,CuI,0.25,MFCD00005219,c1(C(O)=O)ccc[nH]1,,,Pyrrole-2-carboxylic acid,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(C(O)=O)ccc[nH]1,2016
